0	1
1	0
1	3
3	1
3	2
2	4
4	3
3	5
5	4
5	6
7	9897
7	32691
7	5633
8	5717
8	23725
9	30843
9	7841
9	10040
9	27468
9	10382
9	2064
9	27211
9	31236
9	20910
10	36052
10	20731
10	33115
10	47035
10	15043
10	45423
10	4097
10	21692
10	9896
10	18628
11	5107
11	29286
11	8374
11	15711
11	7934
11	49783
11	10675
11	41247
11	43429
12	45986
12	2021
12	31514
12	39032
12	29396
12	38341
12	18449
13	44901
13	42055
13	9844
13	44564
13	42916
14	3845
14	19172
14	17684
14	44853
14	37267
16	45820
16	5097
16	46795
16	25736
16	28555
16	1666
16	11756
16	2447
16	2281
17	39989
17	27481
17	10989
18	18709
18	1601
18	8002
18	35647
18	7082
18	35648
18	49056
18	14995
18	26573
19	10543
19	36369
19	37082
19	11865
19	38762
19	32099
19	15821
21	44434
21	166
21	46924
21	34718
21	13296
21	841
21	36675
21	6692
21	20188
21	42620
22	19855
22	17082
22	31927
22	31226
22	35136
22	17571
23	9206
23	30184
24	38926
24	30825
24	28524
25	15192
25	42185
25	14584
26	13685
26	20182
26	714
26	36009
26	35588
26	16555
26	39898
26	21785
26	16882
26	44706
26	34806
27	28956
27	28867
27	22374
27	1053
28	43460
28	4442
29	26729
30	22417
30	6614
30	23795
30	26005
30	5508
31	18399
31	19401
31	48103
31	8655
32	6800
32	6502
32	22438
32	24804
32	33845
33	15372
33	41327
33	13350
33	688
33	14975
33	24400
33	9777
34	10058
34	8450
34	27470
34	3695
34	21731
34	37743
34	8728
34	23162
35	47765
35	44100
35	12213
35	9582
35	11047
35	20557
35	3386
35	47480
35	46602
35	26151
36	22155
36	22364
36	49936
36	26249
36	27776
36	11966
36	39070
36	14528
36	13378
36	20502
36	7441
37	14017
37	39073
37	45449
37	10890
37	40929
37	15706
37	26372
38	13362
38	33638
38	14008
38	24673
38	30703
39	21911
39	4325
39	20769
39	9964
39	3207
40	48249
40	11462
40	14776
40	37694
41	1220
41	25918
42	48673
42	44200
43	21992
43	40323
44	48196
44	20509
45	9667
45	12456
45	31774
46	5239
46	34952
46	38516
46	8356
47	45546
47	6144
47	40054
47	34744
47	43758
47	3414
48	39068
48	33965
48	2555
48	24297
49	2376
50	39787
50	16606
50	22237
50	19162
50	23855
50	42015
50	34349
50	18818
50	23435
52	11102
52	47507
52	21432
52	48142
52	43009
52	26509
52	26259
52	29337
52	33250
53	19774
54	13928
54	442
54	6368
54	4697
56	45641
56	46211
56	7842
56	7290
56	22748
56	41987
58	15789
58	14661
58	16341
58	40913
58	26728
58	32708
58	38652
59	32655
59	5906
59	45861
59	40925
59	40955
59	26045
59	48038
59	28417
59	19126
59	34034
59	20013
60	8308
60	18720
60	17486
60	37317
60	33094
60	40897
60	27794
60	5191
60	30884
60	3812
60	24759
61	44519
61	10007
61	10720
61	11597
61	12996
61	42336
61	28946
62	31058
62	17911
62	17786
62	461
62	8836
62	10329
62	36965
62	19596
63	29425
63	38163
63	38714
63	21974
63	6727
63	24693
63	47069
63	47174
63	29023
63	7819
63	35830
64	33461
65	28842
65	31147
65	16415
66	30948
66	15325
66	36440
66	15421
66	26790
66	5087
66	32947
66	15837
66	40397
66	933
66	17024
67	22765
67	3932
67	8198
67	7018
67	1458
67	15649
68	7471
68	37791
68	35314
68	13650
68	14423
68	33972
68	34517
68	43115
69	47597
69	2777
69	38943
69	19313
69	42420
69	13923
69	6016
70	11732
71	11373
71	33626
71	39026
72	34295
72	46135
72	30149
72	542
72	35054
72	31898
72	46715
72	26442
72	13674
73	45103
73	8944
73	8615
74	1674
74	22017
74	31448
74	42272
74	11971
74	794
74	18239
74	37620
74	11989
74	47710
75	8842
75	47915
75	3927
75	45286
75	37454
75	4275
75	2417
75	18444
76	1019
76	17515
76	34273
76	33430
76	49463
76	11217
76	35437
76	21154
76	39103
76	25750
76	24210
77	5307
77	10383
77	2596
77	39714
77	32555
77	19100
77	21655
77	38231
78	46674
78	34145
78	32439
78	14481
78	26211
79	42787
79	31156
79	26219
79	8918
79	42685
79	40499
79	11713
79	44614
80	37744
80	48017
80	42809
80	754
80	15357
80	47085
80	48516
80	36239
81	2584
81	3534
81	37531
81	1330
81	5571
82	35174
83	30212
83	24250
83	4344
83	33369
83	1833
83	18948
83	23251
84	42649
84	39998
84	12883
84	16832
84	31525
84	42976
85	15769
85	18437
85	1969
85	34537
85	26291
85	20901
85	22874
85	25565
85	48158
85	47906
86	11897
86	22677
87	41456
87	25584
87	21320
87	23743
87	11922
87	10286
87	37463
87	40269
87	789
87	35910
87	29069
88	23519
88	22708
88	7087
88	35633
89	41974
89	9607
89	9940
89	21762
90	3601
90	20361
90	8883
90	9861
90	7338
90	48685
90	6186
91	42894
91	7051
91	573
91	30783
91	1192
91	14413
91	41562
91	43089
92	32689
92	6131
92	25499
92	17648
93	5468
93	6733
93	47381
95	12524
95	28498
95	16964
95	2289
96	24688
96	8564
96	21983
98	2061
98	2948
98	38777
99	15325
99	43015
99	22017
99	18984
99	42735
99	21515
99	42673
99	44070
100	22372
100	26917
100	3809
100	46262
100	15243
100	37542
101	2150
101	12479
101	7172
102	43661
102	6964
102	25930
102	4761
102	37835
102	6095
102	42628
103	40603
103	28229
103	17541
103	29741
103	17353
103	41416
103	2323
103	23043
103	33451
103	37748
104	28650
105	18454
105	2180
105	44591
105	25372
105	8928
105	28425
106	34440
106	36067
106	12709
106	39581
106	45775
106	8569
106	40421
106	8360
106	17085
106	17256
107	36639
107	28887
107	243
107	3467
107	48088
107	4831
107	47175
108	4846
108	12920
108	14499
108	31441
108	14401
108	7832
108	28522
108	4403
109	4783
109	31339
109	29389
109	28906
109	27670
109	49307
110	4536
111	27959
111	33966
111	8784
113	5958
113	16195
113	6599
113	18007
113	49763
113	25560
113	14986
113	4092
113	39760
113	28196
114	23578
114	30399
114	19941
114	4626
114	48307
115	17253
115	4165
115	15213
115	3576
115	35746
115	37866
115	2241
116	29579
116	42254
117	32567
117	26871
117	13209
117	27670
117	3851
117	18958
117	8541
117	15245
117	7801
117	39825
117	28759
118	10220
118	691
118	41578
118	1192
118	6433
118	4091
119	38048
119	49910
119	17212
119	46211
120	4618
120	35781
120	40385
120	20212
121	4357
121	9038
121	20183
121	33305
121	16055
121	21524
122	14986
122	44802
122	19727
123	11399
123	39380
124	41922
124	38493
124	25321
124	4992
124	2885
124	44167
124	36673
124	45808
124	4876
125	4205
125	49020
126	30660
126	46496
126	23051
127	28572
127	38329
127	36917
127	3443
128	8575
128	45538
128	44164
128	29166
128	28689
128	36206
128	11630
129	7466
129	26648
129	10529
129	26706
129	4288
129	28219
129	29297
129	30788
130	26044
130	41654
130	8549
130	4161
130	9512
130	29099
130	17034
130	6169
130	32228
131	21750
131	1657
131	32868
131	23070
133	11135
133	29918
133	29783
133	10828
133	23718
133	15478
133	467
133	34177
134	3204
134	27557
134	38491
134	38648
135	18277
135	43754
135	37281
135	41072
135	12284
135	45262
136	26625
136	49062
136	16438
136	27129
136	22996
136	46460
136	17716
136	39879
136	32707
136	24598
138	39643
139	48300
139	49513
139	19960
139	13781
139	10565
139	41187
139	24371
139	33649
139	6308
139	1542
140	17521
140	5856
140	212
140	27996
140	14375
140	41796
141	7200
141	42168
142	30855
142	13344
142	33698
142	721
142	19017
142	32751
142	44298
142	37804
143	23979
143	30423
143	49004
143	33219
143	19976
143	44240
144	27291
144	1718
144	4075
144	20522
145	42754
145	14896
145	48585
145	5475
145	40604
145	17503
145	11883
145	18331
145	32802
145	42792
147	8642
147	17445
147	36169
147	36262
147	13059
147	41548
147	8435
147	30073
147	45844
147	27702
147	27562
148	18516
148	22636
148	30235
148	33755
148	47054
148	14504
148	9066
148	3124
148	21645
148	41534
148	38100
149	35112
149	45246
149	28413
149	15247
149	32414
149	19473
149	45804
149	31187
149	29556
149	1528
149	24577
151	31058
152	10170
152	45640
152	40449
153	15052
153	37333
153	466
153	36958
153	17967
153	37268
153	28127
153	21276
153	18297
153	33725
153	47742
154	17108
154	29344
154	37720
154	1149
154	17812
154	13134
155	47658
155	26371
155	31898
155	46375
155	18562
155	16987
155	48059
155	27703
155	25684
155	15996
157	7484
157	31196
157	44402
157	23048
157	11114
157	34646
157	8287
157	10445
157	27978
157	4287
157	48196
158	47462
158	31814
158	25699
158	7468
158	23186
158	20350
159	46419
159	47035
159	2451
159	42790
159	20759
159	33154
159	40958
160	19971
160	19908
160	9564
160	2442
160	5280
160	18025
160	34829
161	44633
161	22705
161	6296
161	26606
161	16503
161	9525
161	2688
161	15209
161	43370
162	4391
162	48913
162	36748
162	41288
162	40590
162	4517
163	36086
166	38405
167	39894
167	20156
167	2743
167	38316
167	40537
168	1844
168	42916
168	9481
168	12633
169	31066
169	34763
169	16890
169	43744
169	13405
169	36894
169	44346
169	37242
169	49419
170	28762
170	42044
170	45154
170	28682
170	29317
170	5047
170	47108
170	19193
170	14172
170	32968
171	6227
171	49062
171	16402
171	6450
171	13760
171	21208
171	12151
171	46795
172	35257
172	44910
172	36280
172	45192
172	10222
172	5826
172	37626
172	11590
172	22681
173	7513
173	17789
173	38985
173	31057
174	28111
174	7588
175	11220
175	13366
176	23722
177	29664
177	6330
177	24838
177	35701
177	488
177	37294
177	49645
177	15685
177	32195
177	40447
178	7327
179	5764
179	49962
179	18459
179	23490
179	17420
179	35518
179	46512
179	47213
180	17436
180	17241
180	18004
180	5270
180	28338
180	6171
181	930
181	33429
182	11534
182	49601
182	6615
182	38862
182	35384
182	20125
182	37138
182	24296
183	1273
183	25317
183	27342
183	31091
183	23730
184	22346
184	7626
184	41174
184	37729
184	45945
184	19218
185	48094
185	4209
185	38894
185	7596
185	17696
185	45217
186	43473
186	4110
187	7018
187	21103
187	45792
187	34250
187	49148
187	11099
187	33075
189	11222
189	23477
189	45940
189	137
189	40093
189	36149
189	44273
190	5991
190	48545
190	20400
190	13201
190	37483
190	17571
191	1506
191	2406
191	49968
191	27787
191	2428
191	41920
191	15340
191	29561
192	44052
192	20324
192	9987
192	27938
192	43029
192	23198
192	46526
192	8098
192	34364
192	15663
192	7995
196	21446
196	23422
196	17227
196	2963
196	44928
196	33709
196	18063
196	19534
196	3532
196	11467
196	32743
197	11131
197	5288
197	936
197	38361
197	45881
197	43915
197	48777
197	6084
