edge
59	41
39	42
41	14
54	19
20	44
17	21
6	57
46	50
31	49
54	16
36	44
32	4
16	10
29	32
12	40
40	32
33	33
2	49
48	58
6	33
22	49
37	58
57	52
20	39
11	28
0	31
48	27
59	51
13	7
21	29
11	56
10	42
57	37
26	6
42	18
1	18
43	25
44	3
52	18
39	12
32	3
5	35
10	15
37	56
25	26
26	35
23	42
49	53
38	17
45	16
15	15
39	6
55	41
35	51
51	34
15	50
27	21
39	42
3	19
45	33
8	46
6	44
12	18
32	28
52	35
53	53
50	4
32	53
12	23
35	35
35	8
5	32
59	50
36	14
14	35
1	28
11	35
31	41
17	57
9	40
32	17
56	3
36	21
37	14
20	42
26	55
28	49
27	28
9	54
39	56
28	44
56	26
42	10
31	46
3	18
31	41
54	18
9	15
48	43
44	39
55	6
46	59
9	24
22	52
9	38
52	44
41	9
10	2
52	34
28	55
10	9
2	15
49	7
24	9
51	45
54	58
30	16
46	50
11	33
31	49
6	54
55	10
28	22
19	34
42	31
0	43
9	10
30	13
58	51
17	53
0	40
4	36
56	14
57	18
13	57
56	15
12	28
12	50
9	31
31	16
47	50
41	39
48	38
15	44
5	58
44	38
56	22
17	5
2	11
29	13
56	35
23	30
53	50
27	47
22	37
10	6
8	6
22	16
48	48
25	29
5	13
33	14
11	57
32	12
32	8
5	48
23	35
15	26
26	31
8	18
32	15
28	42
20	35
47	16
5	33
24	22
42	22
44	31
16	56
15	11
21	43
21	35
7	58
3	54
26	35
11	59
26	10
17	48
48	22
52	7
34	52
25	27
10	11
1	42
51	0
29	36
38	35
49	26
20	19
25	19
11	3
0	46
46	40
46	54
0	25
17	15
12	5
2	14
26	56
52	26
38	16
49	12
26	57
9	32
57	6
20	13
29	42
51	55
8	7
41	51
35	27
18	22
55	48
32	33
28	48
6	45
30	0
9	7
38	4
13	26
2	48
4	48
41	9
21	1
33	27
39	10
18	9
47	41
53	6
44	34
32	55
57	49
18	5
24	45
34	52
45	44
33	35
57	8
43	54
40	54
45	34
25	24
32	57
56	44
13	18
56	31
50	57
42	56
48	13
46	1
29	5
41	46
55	10
27	56
18	11
29	48
51	2
37	21
18	46
49	15
13	4
10	21
37	47
42	20
12	3
7	52
43	24
57	48
15	34
50	57
7	0
21	4
36	23
29	21
23	52
50	10
6	5
48	59
13	40
8	49
19	52
35	38
34	16
34	34
51	13
54	27
1	7
59	46
23	51
20	51
