edge
7	46
39	1
25	52
43	54
1	33
49	49
47	26
23	29
3	9
9	5
20	13
41	48
33	59
15	26
28	15
27	18
48	16
56	32
55	44
45	8
39	52
46	28
40	12
17	19
43	37
14	19
57	42
48	12
23	28
48	37
45	26
3	34
25	49
59	55
21	21
18	36
19	3
3	57
52	27
9	16
39	33
25	24
36	52
6	53
56	31
27	30
2	32
29	1
26	25
1	41
14	49
8	36
34	55
5	31
20	57
55	19
59	39
12	29
4	33
45	54
35	55
15	12
39	11
0	35
4	24
54	3
39	9
33	28
55	40
8	51
47	8
42	29
0	5
33	22
57	30
43	44
36	23
11	27
26	41
46	19
14	59
30	48
34	26
42	33
30	18
8	57
45	14
0	9
26	38
29	10
47	56
49	58
8	5
0	48
37	45
33	49
52	16
21	25
6	58
11	35
20	6
16	8
19	30
19	28
7	46
24	58
55	30
27	57
1	48
6	35
39	43
54	3
23	56
42	17
39	55
12	53
16	22
54	16
52	28
4	50
