edge
24	18
8	25
5	26
24	15
0	21
19	6
29	28
20	19
16	5
14	26
22	15
19	5
0	9
11	17
4	13
26	26
5	5
4	21
28	21
3	29
24	14
3	5
25	17
1	17
10	7
11	20
19	11
6	10
8	12
11	20
20	13
13	28
2	19
5	29
6	19
11	5
13	27
19	25
1	16
25	3
28	18
7	3
11	9
10	19
12	12
18	24
21	23
6	24
20	27
4	4
7	15
20	6
7	10
15	9
8	4
6	1
23	9
22	4
29	8
29	15
23	1
12	28
18	23
2	14
12	19
25	8
29	28
12	14
15	18
5	27
14	26
19	17
1	11
26	5
10	27
18	27
7	21
29	20
3	2
7	9
22	22
22	5
17	28
24	27
26	6
15	17
29	8
12	24
27	23
7	6
23	25
15	19
17	3
9	22
15	13
23	20
8	9
23	21
15	19
10	28
20	12
11	17
4	25
19	9
2	7
21	12
13	26
9	21
6	15
7	9
24	12
26	26
25	12
16	29
18	8
27	11
0	21
18	25
2	22
14	16
29	29
9	13
27	5
14	15
13	12
25	15
5	8
17	6
1	4
12	6
27	26
5	5
14	23
17	6
13	5
8	3
11	20
29	22
11	20
17	3
13	7
26	7
18	14
0	25
27	29
9	12
23	12
27	24
7	19
18	0
1	24
21	16
6	29
18	3
26	2
18	20
1	21
18	9
28	22
1	22
18	16
7	1
21	3
3	0
5	26
6	3
3	17
8	0
13	14
5	8
27	6
18	5
20	4
20	27
22	9
23	8
5	14
23	21
27	25
0	16
19	20
1	5
29	22
20	13
24	10
10	10
1	6
27	26
13	14
28	18
12	15
18	8
1	9
19	13
10	10
20	16
2	4
1	25
18	16
27	23
